id,name,age,country,position,club,clubLeague,inTop5League,internationalCaps,internationalGoals,internationalAssists,clubGoalsThisSeason,clubAssistsThisSeason,clubAppsThisSeason,isStarter,jerseyNumber,formLast5_mean
IRA_1_245,Manaf Younis,25,Iraq,CB,,Other,False,13,0,1,5,2,10,False,6,1.2
IRA_4_944,Zaid Tahseen,25,Iraq,CB,,Other,False,28,1,2,1,1,22,True,4,0.4
IRA_2_69,Rebin Sulaka,34,Iraq,CB,,Other,False,56,1,4,1,3,44,True,2,1.0
IRA_2_278,Akam Hashem,25,Iraq,CB,,Other,False,18,0,1,2,0,14,False,5,1.4
IRA_23_417,Merchas Doski,27,Iraq,LB,,Other,False,31,1,2,1,1,24,True,23,1.2
IRA_3_18,Ahmed Hassan Makenzie,30,Iraq,LB,Al-Shorta SC,Other,False,11,0,0,1,2,8,False,15,1.2
IRA_4_51,Zaid Ismail,24,Iraq,DM,,Other,False,8,0,0,4,3,6,False,24,0.6
IRA_26_72,Frans Putros,33,Iraq,CB,,Other,False,28,0,2,6,0,22,False,26,0.6
IRA_25_973,Mustafa Saadoon​,25,Iraq,RB,,Other,False,17,0,1,4,1,13,False,25,1.2
IRA_16_756,Amir Al-Ammari​,29,Iraq,CM,KS Cracovia,Other,False,51,3,4,3,2,40,True,16,0.8
IRA_19_705,Ahmed Qasem,26,Iraq,AM,,Other,False,9,0,0,7,4,7,False,11,0.8
IRA_14_296,Zidane Iqbal,23,Iraq,AM,,Other,False,25,2,2,2,1,20,True,14,1.0
IRA_20_421,Aimar Sher,24,Iraq,CM,,Other,False,7,0,0,5,3,5,True,20,1.4
IRA_8_405,Ibrahim Bayesh,26,Iraq,CM,,Other,False,76,8,6,8,1,60,False,8,1.4
IRA_5_146,Ali Jassim,27,Iraq,LW,Como 1907,Other,False,24,0,1,5,1,19,True,17,0.0
IRA_7_116,Youssef Amyn,23,Iraq,RW,,Other,False,27,2,2,2,3,21,True,7,1.4
IRA_21_152,Marko Farji,22,Iraq,AM,,Other,False,12,0,0,2,0,9,False,21,1.2
IRA_17_916,Ali Youssef,22,Iraq,ST,,Other,False,36,2,2,2,2,28,False,13,0.8
IRA_9_969,Ali Al-Hamadi,24,Iraq,AM,Ipswich Town / Luton Town,Premier League,True,20,5,1,5,2,16,False,9,1.0
IRA_6_341,Ali Yousef,23,Iraq,ST,Al-Shorta,Other,False,6,0,0,4,1,4,False,6,1.0
IRA_18_910,Aymen Hussein,30,Iraq,ST,,Other,False,95,33,7,33,1,76,True,18,1.4
IRA_10_841,Mohanad Ali,26,Iraq,ST,,Other,False,72,26,5,26,4,57,False,10,1.2
JAP_1_792,Zion Suzuki,24,Japon,GK,Parma Calcio 1913,Other,False,25,0,2,4,4,20,True,1,0.6
JAP_12_214,Keisuke Osako,27,Japon,GK,Sanfrecce Hiroshima,Other,False,11,0,0,5,1,8,False,12,0.4
JAP_23_444,Tomoki Hayakawa,27,Japon,GK,Kashima Antlers,Other,False,4,0,0,6,1,3,False,23,1.4
JAP_5_683,Yuto Nagatomo,40,Japon,LB,FC Tokyo,Other,False,145,4,11,4,3,116,False,5,1.0
JAP_3_579,Shogo Taniguchi,35,Japon,CB,Sint-Truiden,Other,False,39,1,3,1,2,31,True,3,0.4
JAP_1_397,Ko Itakura,27,Japon,CB,Ajax Amsterdam,Other,False,8,0,0,3,2,6,True,4,1.4
JAP_16_930,Tsuyoshi Watanabe,29,Japon,CB,Feyenoord,Other,False,12,0,0,4,3,9,False,16,0.6
JAP_22_778,Takehiro Tomiyasu,28,Japon,CB,Ajax Amsterdam,Other,False,43,1,3,1,0,34,False,22,1.4
JAP_21_627,Hiroki Ito,27,Japon,CB,Bayern Munich,Bundesliga,True,25,1,2,1,2,20,True,21,0.6
JAP_20_708,Ayumu Seko,26,Japon,CB,Le Havre,Other,False,14,0,1,5,0,11,False,20,0.8
JAP_2_653,Yukinari Sugawara,26,Japon,RB,Werder Bremen,Bundesliga,True,22,2,1,2,2,17,False,2,1.6
JAP_25_729,Junnosuke Suzuki,23,Japon,CB,F.C. Copenhagen,Other,False,6,0,0,6,4,4,False,25,1.2
JAP_6_677,Wataru Endo,33,Japon,CM,Liverpool FC,Premier League,True,74,4,5,4,4,59,True,6,0.8
JAP_14_864,Junya Ito,33,Japon,LW,KRC Genk,Other,False,69,15,5,15,3,55,False,14,1.2
JAP_15_598,Daichi Kamada,30,Japon,AM,Crystal Palace,Premier League,True,49,12,3,12,3,39,True,15,1.2
JAP_10_111,Ritsu Doan,28,Japon,RWB,Eintracht Frankfurt,Bundesliga,True,66,11,5,11,1,52,True,10,0.6
JAP_7_868,Ao Tanaka,28,Japon,CM,Leeds United,Other,False,38,8,3,8,4,30,True,7,1.6
JAP_13_729,Keito Nakamura,26,Japon,AM,Stade de Reims,Other,False,26,11,2,11,4,20,False,13,1.8
JAP_24_431,Kaishu Sano,26,Japon,DM,Mainz 05,Bundesliga,True,14,0,1,1,0,11,False,24,0.6
JAP_8_175,Takefusa Kubo,25,Japon,AM,Real Sociedad,La Liga,True,49,7,3,7,4,39,True,8,0.6
JAP_17_390,Yuito Suzuki,25,Japon,AM,SC Freiburg,Bundesliga,True,6,0,0,3,4,4,False,17,1.6
JAP_19_976,Koki Ogawa,29,Japon,ST,NEC Nijmegen,Other,False,15,11,1,11,4,12,False,19,1.2
JAP_11_854,Daizen Maeda,29,Japon,LWB,Celtic FC,Other,False,28,5,2,5,3,22,True,11,0.6
JAP_18_682,Ayase Ueda,28,Japon,ST,Feyenoord,Other,False,40,16,3,16,2,32,True,18,1.0
JAP_26_411,Kento Shiogai,21,Japon,ST,VfL Wolfsburg,Bundesliga,True,2,0,0,1,0,1,False,26,1.4
JAP_9_278,Keisuke Goto,21,Japon,ST,Sint-Truiden,Other,False,4,0,0,6,4,3,False,9,1.2
JOR_1_785,Yazid Abulaila,28,Jordania,GK,Al-Hussein SC,Other,False,19,0,1,0,3,15,True,1,1.2
JOR_2_786,Abdallah Al Fakhouri,27,Jordania,GK,Al-Wehdat,Other,False,11,0,0,2,2,8,False,22,1.0
JOR_3_22,Nour Bani Attiah,25,Jordania,GK,Al-Faisaly,Other,False,18,0,1,6,1,14,False,12,1.2
JOR_4_829,Ehsan Haddad,29,Jordania,RWB,,Other,False,6,0,0,0,2,4,True,23,0.4
JOR_19_667,Saed Al-Rosan,29,Jordania,CB,Al-Hussein SC,Other,False,21,2,1,2,2,16,False,19,0.6
JOR_16_435,Mohammad Abualnadi,25,Jordania,CB,Selangor FC,Other,False,18,0,1,7,4,14,True,16,1.4
JOR_4_807,Husam Abu Dahab,26,Jordania,CB,,Other,False,17,0,1,3,3,13,False,4,1.0
JOR_5_366,Mohammad Abu Hashish,24,Jordania,LWB,Al-Karma,Other,False,17,0,1,1,2,13,True,2,1.2
JOR_5_476,Yazan Al-Arab,30,Jordania,CB,FC Seoul,Other,False,80,3,6,3,4,64,True,5,0.8
JOR_26_62,Mohammad Al Dawoud,29,Jordania,CM,,Other,False,1,0,0,5,4,27,False,25,1.4
JOR_3_737,Abdallah Nasib,32,Jordania,CB,Al-Zawraa,Other,False,65,2,5,2,1,52,True,3,1.2
JOR_17_345,Saleem Obaid,34,Jordania,CB,Al-Hussein SC,Other,False,12,0,0,7,0,9,False,17,1.2
JOR_6_351,Mousa Al-Taamari,29,Jordania,AM,Stade Rennais F.C.,Other,False,13,0,1,5,4,10,True,10,0.8
JOR_21_82,Nizar Al Rashdan,27,Jordania,CM,,Other,False,47,4,3,4,1,37,True,21,1.4
JOR_8_165,Noor Al-Rawabdeh,29,Jordania,CM,Selangor FC,Other,False,68,3,5,3,4,54,True,8,0.8
JOR_14_488,Rajaei Ayed,33,Jordania,CM,Al-Hussein SC,Other,False,73,0,5,5,1,58,False,14,1.2
JOR_6_786,Amer Jamous,24,Jordania,DM,Al-Zawraa,Other,False,19,1,1,1,0,15,False,6,1.0
JOR_15_764,Ibrahim Sadeh,26,Jordania,CM,Al-Karma,Other,False,57,3,4,3,3,45,False,15,1.2
JOR_7_149,Mohannad Abu Taha,28,Jordania,LB,,Other,False,13,0,1,5,1,10,False,20,0.8
JOR_8_850,Mohammad Abu Zrayq Sharara,23,Jordania,AM,,Other,False,18,0,1,4,4,14,False,7,1.4
JOR_10_355,Mousa Al-Tamari,29,Jordania,LW,Rennes,Ligue 1,True,92,24,7,24,2,73,False,10,1.2
JOR_24_211,Ali Azaizeh,22,Jordania,RW,,Other,False,4,0,0,3,3,3,False,24,1.0
JOR_9_126,Odeh Al-Fakhouri,23,Jordania,AM,Pyramids FC,Other,False,8,0,0,6,2,6,False,11,1.0
JOR_9_957,Ali Olwan,26,Jordania,ST,,Other,False,66,29,5,29,1,52,True,9,1.2
JOR_10_700,Ibrahim Sabra,29,Jordania,ST,Lokomotiva Zagreb,Other,False,8,0,0,5,0,6,False,18,0.6
JOR_13_162,Mahmoud Al-Mardi,33,Jordania,AM,Al-Hussein SC,Other,False,87,8,6,8,0,69,True,13,1.2
QAT_21_382,Salah Zakaria,27,Qatar,GK,,Other,False,10,0,0,6,1,8,False,21,1.0
QAT_22_298,Meshaal Barsham,28,Qatar,GK,,Other,False,60,0,4,5,3,48,True,22,0.6
QAT_1_107,Mahmoud Abunada,26,Qatar,GK,Al-Rayyan,Other,False,6,0,0,3,2,4,False,1,0.8
QAT_16_66,Boualem Khoukhi,36,Qatar,CB,,Other,False,128,21,10,21,3,102,True,16,0.6
QAT_2_603,Pedro Miguel,36,Qatar,RB,Al-Sadd,Other,False,111,4,8,4,4,88,True,2,1.0
QAT_18_545,Sultan Al-Brake,30,Qatar,LB,,Other,False,20,0,1,2,0,16,False,18,0.8
QAT_1_776,Hashmi Hussein,30,Qatar,CB,,Other,False,16,0,1,7,4,12,False,25,1.2
QAT_2_485,Issa Laaye,24,Qatar,CB,,Other,False,16,0,1,2,2,12,False,4,1.6
QAT_4_701,Ayoub Alawi,29,Qatar,RB,,Other,False,4,0,0,1,1,3,False,13,0.6
QAT_3_73,Lucas Mendes,36,Qatar,CB,,Other,False,28,2,2,2,1,22,True,3,1.0
QAT_3_947,Homam Al-Amin,24,Qatar,LB,,Other,False,24,0,1,7,3,19,True,14,0.8
QAT_4_639,Ahmed Fathi,26,Qatar,CM,,Other,False,15,0,1,7,1,12,True,20,1.0
QAT_5_303,Jassem Jaber,25,Qatar,CB,,Other,False,7,0,0,2,4,5,False,5,1.0
QAT_23_801,Assim Madibo,30,Qatar,CM,,Other,False,64,0,5,0,3,51,True,23,1.4
QAT_6_672,Abdulaziz Hatem,36,Qatar,CM,,Other,False,132,11,10,11,3,105,False,6,1.0
QAT_12_63,Karim Boudiaf,36,Qatar,CM,,Other,False,128,6,10,6,0,102,False,12,1.6
QAT_6_958,Mohammed Al-Manai,29,Qatar,CM,,Other,False,11,0,0,5,2,8,False,26,1.0
QAT_19_504,Almoez Ali,30,Qatar,ST,,Other,False,128,58,10,58,0,102,True,19,0.6
QAT_11_475,Akram Afif,30,Qatar,LW,,Other,False,136,40,10,40,0,108,True,11,1.0
QAT_24_758,Ahmed Al-Janahi,20,Qatar,RW,,Other,False,5,0,0,7,2,4,False,17,1.2
QAT_8_570,Edmilson Junior,32,Qatar,RW,,Other,False,16,0,1,7,2,12,True,8,1.2
QAT_17_157,Tahseen Mohammed,26,Qatar,AM,,Other,False,15,1,1,1,0,12,False,24,1.2
QAT_7_642,Ahmed Alaa,26,Qatar,ST,,Other,False,18,0,1,3,4,14,False,7,0.8
QAT_10_212,Hassan Al-Haydos,36,Qatar,AM,,Other,False,189,39,15,39,4,151,True,10,1.0
QAT_9_65,Mohammed Muntari,33,Qatar,AM,,Other,False,74,17,5,17,1,59,False,9,1.6
QAT_15_630,Youssef Abdulrazzaq,27,Qatar,LW,,Other,False,44,3,3,3,0,35,False,15,1.6
SAU_1_766,Mohammed Al-Owais,28,Arabia Saudi,GK,,Other,False,10,0,0,7,1,8,False,21,0.2
SAU_1_547,Nawaf Al-Aqidi,26,Arabia Saudi,GK,,Other,False,24,0,1,2,0,19,True,1,1.6
SAU_22_326,Ahmed Al-Kassar,35,Arabia Saudi,GK,,Other,False,9,0,0,5,4,7,False,22,0.8
SAU_4_161,Abdulelah Al-Amri,29,Arabia Saudi,CB,,Other,False,44,1,3,1,1,35,False,4,1.4
SAU_2_250,Hassan Al-Tambakti,27,Arabia Saudi,CB,,Other,False,13,0,1,2,1,10,True,5,0.6
SAU_25_767,Jehad Thakri,25,Arabia Saudi,CB,,Other,False,8,0,0,7,1,6,False,25,1.6
SAU_3_505,Ali Lajami,30,Arabia Saudi,CB,,Other,False,24,1,1,1,0,19,True,3,0.6
SAU_3_749,Hassan Kadesh,29,Arabia Saudi,CB,,Other,False,18,0,1,5,2,14,False,14,1.2
SAU_12_591,Saud Abdulhamid,27,Arabia Saudi,RB,,Other,False,55,1,4,1,1,44,True,12,1.2
SAU_4_670,Mohammed Abu Al-Shamat,29,Arabia Saudi,RB,,Other,False,13,0,1,4,0,10,False,26,1.0
SAU_2_858,Ali Majrashi,27,Arabia Saudi,RB,,Other,False,21,0,1,5,0,16,False,2,0.6
SAU_24_732,Moteb Al-Harbi,26,Arabia Saudi,LB,,Other,False,13,0,1,1,1,10,True,24,1.0
SAU_5_575,Nawaf Boushal,23,Arabia Saudi,LB,,Other,False,24,0,1,4,3,19,False,13,1.2
SAU_6_807,Mohamed Kanno,26,Arabia Saudi,CM,,Other,False,7,0,0,2,3,5,True,23,1.8
SAU_7_373,Alaa Hejji,24,Arabia Saudi,CM,,Other,False,17,0,1,3,1,13,False,18,1.2
SAU_15_75,Abdullah Al-Khaibari,30,Arabia Saudi,CM,,Other,False,42,0,3,7,3,33,True,15,1.4
SAU_16_413,Ziyad Al-Johani,25,Arabia Saudi,CM,,Other,False,12,0,0,3,1,9,False,16,1.0
SAU_6_927,Nasser Al-Dawsari,28,Arabia Saudi,CM,,Other,False,47,1,3,1,0,37,False,6,0.6
SAU_7_520,Musab Al-Juwayr,23,Arabia Saudi,AM,Al Qadsiah,Other,False,37,6,2,6,2,29,True,7,0.6
SAU_8_724,Sultan Mandash,25,Arabia Saudi,RW,,Other,False,6,0,0,2,2,4,False,20,1.2
SAU_10_180,Salem Al-Dawsari,35,Arabia Saudi,LW,,Other,False,111,27,8,27,1,88,True,10,0.4
SAU_17_120,Khalid Al-Ghannam,26,Arabia Saudi,AM,,Other,False,7,0,0,6,4,5,False,17,0.6
SAU_9_27,Ayman Yahya,24,Arabia Saudi,RW,,Other,False,5,0,0,5,2,4,True,8,1.2
SAU_10_85,Firas Al-Buraikan,24,Arabia Saudi,ST,,Other,False,5,0,0,6,0,4,True,9,0.6
SAU_11_358,Saleh Al-Shehri,28,Arabia Saudi,ST,,Other,False,19,0,1,5,2,15,False,11,0.6
SAU_12_420,Abdullah Al-Hamdan,29,Arabia Saudi,AM,,Other,False,6,0,0,7,3,4,False,19,1.0
SOU_1_624,Jo Hyeon-woo,24,Korea del Sur,GK,Ulsan HD FC,Other,False,9,0,0,6,2,7,False,21,1.6
SOU_1_508,Kim Seung-gyu,36,Korea del Sur,GK,FC Tokyo,Other,False,86,0,6,1,2,68,True,1,0.2
SOU_12_315,Song Bum-keun,29,Korea del Sur,GK,Jeonbuk Hyundai Motors,Other,False,3,0,0,3,0,2,False,12,0.4
SOU_4_540,Kim Min-jae,30,Korea del Sur,CB,FC Bayern Munich,Bundesliga,True,79,4,6,4,2,63,True,4,0.6
SOU_2_120,Cho Yu-min,25,Korea del Sur,CB,Sharjah FC,Other,False,14,0,1,7,0,11,True,13,1.0
SOU_2_660,Lee Han-beom,24,Korea del Sur,CB,FC Midtjylland,Other,False,8,0,0,2,1,6,False,3,0.0
SOU_3_583,Park Jin-seob,25,Korea del Sur,CB,Zhejiang FC,Other,False,15,0,1,5,1,12,False,20,1.2
SOU_4_347,Kim Tae-hyeon,30,Korea del Sur,CM/AM,Kashima Antlers,Other,False,18,0,1,4,0,14,False,14,0.8
SOU_5_936,Kim Jin-gyu,29,Korea del Sur,CM/DM,Jeonbuk Hyundai Motors,Other,False,24,0,1,3,4,19,False,16,1.4
SOU_13_405,Lee Tae-seok,24,Korea del Sur,LB,FK Austria Wien,Other,False,15,1,1,1,2,12,True,5,1.4
SOU_22_866,Seol Young-woo,28,Korea del Sur,RB,Red Star Belgrade,Other,False,34,0,2,7,4,27,True,22,0.8
SOU_23_852,Jens Castrop,23,Korea del Sur,RB,Borussia Mönchengladbach,Other,False,7,0,0,3,4,5,False,2,1.4
SOU_15_388,Kim Moon-hwan,31,Korea del Sur,CB/DM,Daejeon Hana Citizen,Other,False,36,0,2,0,2,28,False,15,0.6
SOU_20_168,Yang Hyun-jun,24,Korea del Sur,ST,Celtic F.C.,Other,False,9,0,0,0,0,7,False,24,0.8
SOU_8_349,Paik Seung-ho,29,Korea del Sur,CM,Birmingham City F.C.,Other,False,27,3,2,3,0,21,True,8,1.2
SOU_6_715,Hwang In-beom,30,Korea del Sur,CM,Feyenoord,Other,False,73,6,5,6,4,58,True,6,1.6
SOU_6_771,Lee Ki-hyuk,26,Korea del Sur,LB/LWB,Gangwon FC,Other,False,20,0,1,4,4,16,False,23,0.8
SOU_17_951,Bae Jun-ho,23,Korea del Sur,RW/LW,Stoke City F.C.,Other,False,13,2,1,2,1,10,False,17,0.2
SOU_7_612,Cho Gue-sung,27,Korea del Sur,ST,FC Midtjylland,Other,False,9,0,0,5,4,7,False,9,1.0
SOU_11_69,Hwang Hee-chan,30,Korea del Sur,RW,Wolverhampton Wanderers F.C.,Other,False,79,17,6,17,0,63,True,11,1.0
SOU_26_745,Lee Dong-gyeong,29,Korea del Sur,CM,Ulsan HD FC,Other,False,18,4,1,4,1,14,False,25,1.2
SOU_10_95,Lee Jae-sung,34,Korea del Sur,AM/LW,1. FSV Mainz 05,Bundesliga,True,105,15,8,15,2,84,False,10,1.2
SOU_19_699,Lee Kang-in,25,Korea del Sur,AM,Paris Saint-Germain F.C.,Ligue 1,True,47,10,3,10,2,37,True,18,1.6
SOU_8_277,Oh Hyeon-gyu,30,Korea del Sur,ST,Beşiktaş J.K.,Other,False,11,0,0,1,1,8,True,19,1.0
SOU_7_140,Son Heung-min,34,Korea del Sur,LW,LAFC,Other,False,144,56,11,56,4,115,True,7,1.6
SOU_9_341,Eom Ji-sung,30,Korea del Sur,LW/RW,Swansea City A.F.C.,Other,False,18,0,1,1,1,14,False,26,1.2
UZB_1_579,Utkir Yusupov,35,Uzbekistan,GK,Navbahor Namangan,Other,False,45,0,3,5,0,36,True,1,1.2
UZB_16_261,Botirali Ergashev,31,Uzbekistan,GK,FC Neftchi Fergana,Other,False,5,0,0,3,2,4,False,21,1.0
UZB_1_334,Abduvohid Nematov,26,Uzbekistan,GK,FC Nasaf,Other,False,19,0,1,7,3,15,False,12,1.4
UZB_2_563,Rustam Ashurmatov,27,Uzbekistan,CB,Esteghlal F.C.,Other,False,7,0,0,4,1,5,True,5,1.6
UZB_26_736,Umar Eshmurodov,22,Uzbekistan,CB/DM,Selangor F.C.,Other,False,4,1,0,1,2,3,False,15,0.6
UZB_24_Karimov,Bekhruz Karimov,24,Uzbekistan,RB/RWB,Çaykur Rizespor,Other,False,12,0,0,7,2,9,False,4,1.2
UZB_26_Urozov,Jakhongir Urozov,23,Uzbekistan,CB,FC Pakhtakor Tashkent,Other,False,5,0,0,5,1,4,False,23,1.4
UZB_2_520,Abdukodir Khusanov,22,Uzbekistan,CB,RC Lens,Ligue 1,True,27,0,2,6,3,21,True,3,0.6
UZB_18_131,Abdulla Abdullaev,29,Uzbekistan,CM/AM,Khor Fakkan Club,Other,False,29,0,2,1,1,23,False,18,1.0
UZB_4_467,Farrukh Sayfiev,35,Uzbekistan,CB,FC Navbahor Namangan,Other,False,71,1,5,1,0,56,False,6,1.0
UZB_3_704,Khojiakbar Alijonov,29,Uzbekistan,RB,FC Pakhtakor Tashkent,Other,False,52,3,4,3,1,41,True,2,1.4
UZB_13_263,Sherzod Nasrullaev,28,Uzbekistan,LB,FC Nasaf,Other,False,40,2,3,2,2,32,True,13,1.4
UZB_23_Esanov,Sherzod Esanov,29,Uzbekistan,LB/LWB,FC Nasaf,Other,False,8,0,0,0,0,6,False,25,1.2
UZB_23_441,Odiljon Hamrobekov,23,Uzbekistan,DM,Navbahor Namangan,Other,False,1,0,0,1,1,29,True,9,1.6
UZB_25_Ulmasaliev,Avazbek Ulmasaliev,23,Uzbekistan,CM,Sivasspor,Other,False,18,0,1,4,4,14,False,19,1.4
UZB_6_213,Akmal Mozgovoy,27,Uzbekistan,DM/CM,FC Nasaf,Other,False,25,1,2,1,0,20,False,22,1.4
UZB_7_411,Otabek Shukurov,30,Uzbekistan,CM,Al-Fayha FC,Other,False,90,10,7,10,0,72,True,7,1.0
UZB_8_513,Jamshid Iskanderov,33,Uzbekistan,CM,FC Navbahor Namangan,Other,False,46,4,3,4,2,36,False,8,1.6
UZB_19_679,Abbosbek Fayzullaev,28,Uzbekistan,AM,CSKA Moscow,Other,False,24,0,1,3,4,19,True,20,0.6
UZB_19_Ganiev,Azizjon Ganiev,30,Uzbekistan,ST,FC Nasaf,Other,False,13,0,1,4,2,10,False,16,1.4
UZB_10_507,Jaloliddin Masharipov,33,Uzbekistan,RW,Esteghlal F.C.,Other,False,75,14,6,14,2,60,True,10,1.4
UZB_17_40,Dostonbek Khamdamov,30,Uzbekistan,RW/ST,FC Pakhtakor Tashkent,Other,False,37,5,2,5,3,29,False,17,1.6
UZB_11_186,Oston Urunov,26,Uzbekistan,LW,Persepolis F.C.,Other,False,45,10,3,10,4,36,True,11,0.2
UZB_20_990,Azizbek Amonov,29,Uzbekistan,CB/LB,Khor Fakkan Club,Other,False,13,2,1,2,0,10,False,26,0.8
UZB_21_724,Igor Sergeev,33,Uzbekistan,ST/LW,BG Pathum United,Other,False,85,25,6,25,1,68,False,24,1.2
UZB_14_571,Eldor Shomurodov,31,Uzbekistan,ST,Cagliari Calcio,Other,False,93,44,7,44,4,74,True,14,1.0
ALG_16_206,Oussama Benbot,32,Argelia,GK,USM Alger,Other,False,3,0,0,7,3,2,True,16,0.8
ALG_23_281,Luca Zidane,28,Argelia,GK,Granada CF,Other,False,7,0,0,3,3,5,False,23,1.4
ALG_1_708,Melvin Mastil,28,Argelia,GK,Lausanne-Sport,Other,False,19,0,1,1,2,15,False,1,1.4
ALG_15_335,Rayan Aït-Nouri,25,Argelia,LB,Manchester City,Premier League,True,30,0,2,7,4,24,True,15,0.6
ALG_13_708,Jaouen Hadjam,23,Argelia,LB,Young Boys,Other,False,18,3,1,3,4,14,False,13,0.6
ALG_4_65,Rafik Belghali,30,Argelia,RB,Hellas Verona,Serie A,True,21,0,1,1,0,16,False,17,1.0
ALG_2_168,Achref Abada,27,Argelia,RB,USM Alger,Other,False,5,0,0,4,0,4,True,3,1.4
ALG_2_534,Aïssa Mandi,35,Argelia,CB,LOSC Lille,Ligue 1,True,119,8,9,8,4,95,True,2,0.8
ALG_21_737,Ramy Bensebaini,31,Argelia,CB,Borussia Dortmund,Bundesliga,True,82,9,6,9,1,65,False,21,1.4
ALG_26_755,Samir Chergui,27,Argelia,CB,Paris FC,Other,False,5,0,0,7,2,4,True,26,1.2
ALG_3_464,Zineddine Belaïd,24,Argelia,CB,JS Kabylie,Other,False,16,0,1,3,3,12,False,5,0.8
ALG_4_394,Mohamed Amine Tougai,26,Argelia,CB,Espérance de Tunis,Other,False,30,2,2,2,0,24,False,4,1.0
ALG_6_58,Ramiz Zerrouki,28,Argelia,MID,Feyenoord,Other,False,53,3,4,3,3,42,False,6,0.8
ALG_19_685,Nabil Bentaleb,32,Argelia,MID,LOSC Lille,Ligue 1,True,60,6,4,6,2,48,True,19,1.2
ALG_14_181,Hicham Boudaoui,27,Argelia,MID,OGC Nice,Ligue 1,True,34,0,2,7,1,27,True,14,0.8
ALG_24_603,Yacine Titraoui,23,Argelia,MID,Charleroi,Other,False,5,0,0,7,2,4,False,24,1.0
ALG_22_313,Ibrahim Maza,21,Argelia,MID,Bayer Leverkusen,Bundesliga,True,17,2,1,2,3,13,True,22,1.2
ALG_10_43,Farès Chaïbi,24,Argelia,MID,Eintracht Frankfurt,Bundesliga,True,31,3,2,3,1,24,False,10,0.4
ALG_8_43,Houssem Aouar,28,Argelia,MID,Al-Ittihad,Other,False,23,6,1,6,2,18,False,8,0.2
ALG_7_729,Riyad Mahrez,35,Argelia,RW,Al-Ahli,Other,False,116,38,9,38,2,92,True,7,1.2
ALG_11_985,Anis Hadj Moussa,24,Argelia,RW,Feyenoord,Other,False,15,2,1,2,0,12,False,11,1.4
ALG_25_986,Farès Ghedjemis,24,Argelia,RW,Frosinone,Other,False,1,1,0,1,4,28,False,25,0.8
ALG_20_692,Adil Boulbina,23,Argelia,LW,Al-Duhail,Other,False,11,5,0,5,4,8,False,20,1.0
ALG_9_15,Amine Gouiri,26,Argelia,ST,Olympique de Marseille,Ligue 1,True,23,10,1,10,1,18,False,9,1.4
ALG_5_137,Mohamed Amoura,29,Argelia,ST,VfL Wolfsburg,Bundesliga,True,24,0,1,1,4,19,True,18,1.2
ALG_6_948,Nadhir Benbouali,27,Argelia,ST,ETO FC Győr,Other,False,10,0,0,2,4,8,True,12,1.2
CAB_1_171,Vozinha,40,Cabo Verde,GK,G.D. Chaves,Other,False,90,0,7,6,0,72,True,1,0.4
CAB_12_407,Márcio da Rosa,29,Cabo Verde,GK,PFC Montana,Other,False,11,0,0,6,2,8,False,12,0.4
CAB_23_211,CJ dos Santos,26,Cabo Verde,GK,San Diego FC,Other,False,1,0,0,6,1,25,False,23,1.2
CAB_22_720,Steven Moreira,32,Cabo Verde,RB,Columbus Crew,Other,False,20,0,1,2,0,16,True,22,1.0
CAB_24_602,Wagner Pina,24,Cabo Verde,RB,Trabzonspor,Other,False,14,0,1,5,4,11,False,24,0.4
CAB_8_432,João Paulo Fernandes,28,Cabo Verde,LB,,Other,False,41,1,3,1,2,32,False,8,1.0
CAB_13_35,Sidny Lopes Cabral,24,Cabo Verde,LB,Benfica,Other,False,11,3,0,3,3,8,True,13,0.8
CAB_5_881,Logan Costa,25,Cabo Verde,CB,Villarreal CF,La Liga,True,28,0,2,0,4,22,False,5,2.0
CAB_1_238,Roberto Lopes Pico,29,Cabo Verde,CB,Shamrock Rovers,Other,False,15,0,1,6,2,12,True,4,1.0
CAB_25_415,Kelvin Pires,26,Cabo Verde,CB,,Other,False,6,1,0,1,2,4,False,25,1.4
CAB_2_381,Stopira,38,Cabo Verde,CB,Torreense,Other,False,61,4,4,4,0,48,False,2,1.2
CAB_2_785,Diney,26,Cabo Verde,CB,Al Bataeh,Other,False,9,0,0,0,3,7,True,3,0.6
CAB_10_42,Jamiro Monteiro,33,Cabo Verde,CM,PEC Zwolle,Other,False,55,5,4,5,4,44,True,10,1.6
CAB_18_813,Telmo Arcanjo,25,Cabo Verde,AM,Vitória de Guimarães,Other,False,16,1,1,1,4,12,False,18,1.2
CAB_16_165,Yannick Semedo,31,Cabo Verde,CM,Farense,Other,False,11,1,0,1,3,8,False,16,0.0
CAB_15_454,Laros Duarte,29,Cabo Verde,CM,Puskás Akadémia,Other,False,20,1,1,1,1,16,False,15,0.6
CAB_14_522,Deroy Duarte,27,Cabo Verde,CM,Ludogorets Razgrad,Other,False,33,0,2,6,1,26,True,14,1.0
CAB_6_496,Kevin Pina,29,Cabo Verde,CM,Krasnodar,Other,False,31,3,2,3,0,24,True,6,0.8
CAB_20_651,Ryan Mendes,36,Cabo Verde,LW,Iğdır FK,Other,False,98,22,7,22,2,78,True,20,0.8
CAB_17_209,Willy Semedo,32,Cabo Verde,RW,Omonia Nicosia,Other,False,38,3,3,3,0,30,True,17,1.4
